matrix,method,variant,repeat,k,sweeps,threads,finite,objective,masked_residual_norm,relative_masked_residual,checksum,t_factor,t_objective,factor_status,factor_path,factor_source,rhs_id,nrhs,restart,maxiter,tol,iterations,converged,solver_status,true_rel_residual,least_squares_rel_residual,nan_solution,nan_residual,breakdown,stagnated,solver_factor_path,solver_source,outcome
atmosmodm,parilu,async,1,3,4,2,1,6.649388828622674e-05,0.011532032629699478,7.871237137888358e-06,4603714.706531936,2.576090589,1.123024941,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t2_s4_r1_000060.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,7,1,converged,1.7183436286449387e-09,1.7183436287723016e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t2_s4_r1_000060.bin,perlmutter_replay,converged
atmosmodm,parilu,async,1,3,4,4,1,0.0018609272804921027,0.06100700419611017,4.1640586054450575e-05,4603703.371572811,1.262718286,1.122802142,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t4_s4_r1_000090.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,7,1,converged,1.7201584218801838e-09,1.720158421916622e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t4_s4_r1_000090.bin,perlmutter_replay,converged
atmosmodm,parilu,async,1,3,4,8,1,0.017976000129876466,0.1896101269968272,0.00012941918578113204,4603636.316571612,0.6396539109,1.163822174,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t8_s4_r1_000120.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,7,1,converged,2.1565742294395807e-09,2.1565742295684555e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t8_s4_r1_000120.bin,perlmutter_replay,converged
atmosmodm,parilu,async,1,3,4,16,1,0.05524682467648227,0.3324058503591123,0.0002268850044232131,4603448.786916727,0.390342749,1.138492865,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t16_s4_r1_000150.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,7,1,converged,5.99084403087103e-09,5.990844030860953e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t16_s4_r1_000150.bin,perlmutter_replay,converged
atmosmodm,parilu,async,1,3,4,32,1,0.1969434888027836,0.6276041567784324,0.00042837384400084183,4602549.994326461,0.300959071,1.142113177,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t32_s4_r1_000180.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,8,1,converged,4.11244366567167e-09,4.112443665715523e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t32_s4_r1_000180.bin,perlmutter_replay,converged
atmosmodm,parilu,async,1,3,4,64,1,3.0253387574851613,2.4598124958968564,0.0016789553144413664,4593868.290778388,0.337251197,1.142419134,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t64_s4_r1_000210.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,10,1,converged,4.77724760643929e-09,4.777247606197484e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t64_s4_r1_000210.bin,perlmutter_replay,converged
atmosmodm,parilu,async,1,3,4,128,1,10.727072089729967,4.631861848054186,0.003161496690711531,4576037.917322333,0.352219743,1.146204651,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t128_s4_r1_000240.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,11,1,converged,4.7152352911928816e-09,4.715235291072392e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t128_s4_r1_000240.bin,perlmutter_replay,converged
atmosmodm,parilu,async,1,3,5,2,1,1.6336600376392194e-07,0.0005716047651374539,3.9015122485489593e-07,4603717.027650856,3.220093893,1.135189755,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t2_s5_r1_000061.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,7,1,converged,1.7181937412270463e-09,1.7181937413544511e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t2_s5_r1_000061.bin,perlmutter_replay,converged
atmosmodm,parilu,async,1,3,5,4,1,0.000162671260295021,0.018037253687577883,1.231140299807464e-05,4603713.61338264,1.579016455,1.124195348,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t4_s5_r1_000091.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,7,1,converged,1.7182306044369986e-09,1.7182306044620248e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t4_s5_r1_000091.bin,perlmutter_replay,converged
atmosmodm,parilu,async,1,3,5,8,1,0.001865425975199604,0.061080700310320674,4.16908876456547e-05,4603689.751522744,0.7992560919,1.134767532,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t8_s5_r1_000121.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,7,1,converged,1.7269917146621438e-09,1.7269917146729232e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t8_s5_r1_000121.bin,perlmutter_replay,converged
atmosmodm,parilu,async,1,3,5,16,1,0.009558612691991677,0.1382650548185743,9.437339186478632e-05,4603612.311020971,0.487544484,1.143834233,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t16_s5_r1_000151.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,7,1,converged,1.7706010754435506e-09,1.7706010753039752e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t16_s5_r1_000151.bin,perlmutter_replay,converged
atmosmodm,parilu,async,1,3,5,32,1,0.023331795694059788,0.21601757194293147,0.0001474436978555429,4603286.942736267,0.376175544,1.147269347,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t32_s5_r1_000181.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,7,1,converged,3.4408574932500102e-09,3.4408574933852187e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t32_s5_r1_000181.bin,perlmutter_replay,converged
atmosmodm,parilu,async,1,3,5,64,1,0.4826569255562353,0.9825038682430064,0.0006706121274680136,4599798.833840529,0.42036737,1.141479562,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t64_s5_r1_000211.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,8,1,converged,5.611506967705153e-09,5.611506967929559e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t64_s5_r1_000211.bin,perlmutter_replay,converged
atmosmodm,parilu,async,1,3,5,128,1,1.8151637031427,1.9053418082552536,0.0013004990258947034,4591072.584518685,0.440337398,1.141321507,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t128_s5_r1_000241.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,9,1,converged,2.824531354265638e-09,2.824531354469932e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_44_Bourchtein__atmosmodm_k3/factors/atmosmodm_mtx_k3_parilu_async_t128_s5_r1_000241.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,1,2,1,158.56766587349958,17.808293903319296,0.012155125539034351,4289033.331267744,0.027107812,0.06753731001,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t2_s1_r2_000062.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,31,1,converged,9.165063401516684e-09,9.16506340172074e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t2_s1_r2_000062.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,1,4,1,992.5686926262142,44.55488059968771,0.03041112023454121,4290526.046579788,0.01443429,0.06771369203,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t4_s1_r2_000092.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,42,1,converged,8.076176868409295e-09,8.076176868712256e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t4_s1_r2_000092.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,1,8,1,5524.593240205603,105.11511061884111,0.07174675870456901,4298562.415080457,0.01268474397,0.0689066,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t8_s1_r2_000122.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,49,1,converged,8.4381134007133e-09,8.43811340126967e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t8_s1_r2_000122.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,1,16,1,21540.76903009026,207.56092614020716,0.14167157886821516,4326822.619238512,0.01331523404,0.07471260399,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t16_s1_r2_000152.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,57,1,converged,9.170408607314766e-09,9.170408607529734e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t16_s1_r2_000152.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,1,32,1,51538.02421985994,321.0545879437325,0.21913715275170928,4384779.002297435,0.01392992004,0.07833637099,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t32_s1_r2_000182.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,58,1,converged,9.86743150823738e-09,9.867431508492126e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t32_s1_r2_000182.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,1,64,1,68361.33202484675,369.7602791670482,0.25238142615032494,4423930.717967758,0.01400487497,0.075079142,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t64_s1_r2_000212.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,60,1,converged,9.980751808462978e-09,9.980751808571208e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t64_s1_r2_000212.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,1,128,1,77115.29646232087,392.72203009844213,0.26805406535329257,4447598.574207737,0.014253236,0.07498480001,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t128_s1_r2_000242.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,60,1,converged,9.308646122014109e-09,9.308646122022189e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t128_s1_r2_000242.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,2,2,1,0.5449333798593553,1.043966838419071,0.0007125639350104947,4288983.92924333,0.054560441,0.06764763501,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t2_s2_r2_000063.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,23,1,converged,8.267058202569037e-09,8.267058202626718e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t2_s2_r2_000063.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,2,4,1,8.00375248380512,4.000938010968208,0.0027308569850224926,4288990.912523094,0.02918267704,0.06801758002,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t4_s2_r2_000093.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,23,1,converged,9.017594162159951e-09,9.017594162052287e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t4_s2_r2_000093.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,2,8,1,47.80277984514028,9.777809554817507,0.006673884835954096,4289027.324154291,0.02491808595,0.069166573,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t8_s2_r2_000123.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,26,1,converged,6.805499482957977e-09,6.805499482856622e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t8_s2_r2_000123.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,2,16,1,200.9781211491606,20.048846408168256,0.013684424028889171,4289139.939164598,0.02613624302,0.07554359298,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t16_s2_r2_000153.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,27,1,converged,9.186457813723248e-09,9.18645781360814e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t16_s2_r2_000153.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,2,32,1,767.9680333173926,39.191020229572814,0.026749994888870365,4289691.472226963,0.02729138004,0.07570668601,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t32_s2_r2_000183.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,29,1,converged,8.395016707480476e-09,8.39501670762833e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t32_s2_r2_000183.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,2,64,1,1648.5198344603432,57.41985430946936,0.03919216188556796,4291220.123248132,0.02823729103,0.07537912199,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t64_s2_r2_000213.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,30,1,converged,9.891001159997414e-09,9.891001160072742e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t64_s2_r2_000213.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,2,128,1,2206.773619168625,66.43453347723042,0.045345168881809735,4292606.8302576775,0.02856854099,0.07591917698,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t128_s2_r2_000243.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,31,1,converged,9.043123230873459e-09,9.043123230841439e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t128_s2_r2_000243.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,3,2,1,0.003840085555337304,0.08763658545764211,5.981671820069202e-05,4288984.732802057,0.082125257,0.06753922498,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t2_s3_r2_000064.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,23,1,converged,8.263790641682847e-09,8.263790641583526e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t2_s3_r2_000064.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,3,4,1,0.25084594149104483,0.7083021127895142,0.0004834545716316534,4288982.241467897,0.04366562102,0.06803877099,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t4_s3_r2_000094.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,23,1,converged,8.26341606647125e-09,8.263416066410116e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t4_s3_r2_000094.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,3,8,1,2.299350206228679,2.144458069643088,0.0014637088309087554,4288969.95345589,0.03714826994,0.06931595196,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t8_s3_r2_000124.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,23,1,converged,8.47497706864088e-09,8.474977068439712e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t8_s3_r2_000124.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,3,16,1,10.67348248890318,4.620277586661472,0.003153589804612848,4288922.473499271,0.03894166002,0.07573451201,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t16_s3_r2_000154.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,24,1,converged,6.448944313092172e-09,6.448944313123474e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t16_s3_r2_000154.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,3,32,1,36.1277337888986,8.500321616138839,0.005801930096575768,4288741.010911636,0.04080080701,0.075917334,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t32_s3_r2_000184.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,24,1,converged,8.457369840578329e-09,8.457369840884834e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t32_s3_r2_000184.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,3,64,1,115.21555299074645,15.17995737745969,0.010361143442596796,4288462.708267189,0.04246166005,0.07682208298,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t64_s3_r2_000214.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,25,1,converged,7.1582225778560765e-09,7.1582225777999564e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t64_s3_r2_000214.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,3,128,1,177.4727647488104,18.839998128917657,0.012859319576339796,4288307.617189505,0.04297784797,0.07556018204,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t128_s3_r2_000244.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,25,1,converged,7.816231162313323e-09,7.816231162104574e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t128_s3_r2_000244.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,4,2,1,7.03256832195353e-05,0.011859652880209884,8.094855711105052e-06,4288985.03187984,0.109910801,0.06771551498,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t2_s4_r2_000065.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,23,1,converged,8.263445213025442e-09,8.263445212868173e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t2_s4_r2_000065.bin,perlmutter_replay,converged
atmosmodm,parilu,async,2,0,4,4,1,0.029314187076994687,0.24213296792049896,0.00016526887068412917,4288983.992181124,0.05812764406,0.06826336496,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t4_s4_r2_000095.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,23,1,converged,8.264564172258334e-09,8.264564172133015e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or/unsymmetric_54773500_41_Bourchtein__atmosmodm_k0/factors/atmosmodm_mtx_k0_parilu_async_t4_s4_r2_000095.bin,perlmutter_replay,converged
